run_id,D_mJpm2,sigma,Temp,returncode,duration_s,run_dir
245,0.9156293933818308,0.0694517033100251,0.0,0,70.95920014381409,mumax_dataset_ku_by_block_disorder/run_00245
246,0.065504635520961,0.0361304606106197,0.0,0,70.93998336791992,mumax_dataset_ku_by_block_disorder/run_00246
247,0.8581367554682918,0.0343904673001069,0.0,0,87.07942533493042,mumax_dataset_ku_by_block_disorder/run_00247
248,1.181112713388165,6.978738297640508e-05,0.0,0,80.50174832344055,mumax_dataset_ku_by_block_disorder/run_00248
249,0.434109914427486,0.1085322850674358,0.0,0,72.52507162094116,mumax_dataset_ku_by_block_disorder/run_00249
250,1.0925010124057375,0.1301724474125422,0.0,0,67.3492705821991,mumax_dataset_ku_by_block_disorder/run_00250
251,0.9470794140331557,0.1451877513219533,0.0,0,71.65111708641052,mumax_dataset_ku_by_block_disorder/run_00251
252,0.9824934311433284,0.1082924514320977,0.0,0,68.97069001197815,mumax_dataset_ku_by_block_disorder/run_00252
253,0.3198237270631085,0.0981341598605109,0.0,0,73.56123566627502,mumax_dataset_ku_by_block_disorder/run_00253
254,0.0433831286565044,0.0293947981105188,0.0,0,75.59640669822693,mumax_dataset_ku_by_block_disorder/run_00254
255,0.3506720484257883,0.0810886680839446,0.0,0,77.57906532287598,mumax_dataset_ku_by_block_disorder/run_00255
256,1.3560339909413792,0.1146485454315066,0.0,0,72.43014931678772,mumax_dataset_ku_by_block_disorder/run_00256
257,0.1390180792220526,0.0431462480146482,0.0,0,66.60813117027283,mumax_dataset_ku_by_block_disorder/run_00257
258,0.6305678990922529,0.0158812911987678,0.0,0,73.00175452232361,mumax_dataset_ku_by_block_disorder/run_00258
259,1.281935547920458,0.1380258656063125,0.0,0,69.9622414112091,mumax_dataset_ku_by_block_disorder/run_00259
260,0.7407170475215975,0.1314151025389364,0.0,0,72.49054455757141,mumax_dataset_ku_by_block_disorder/run_00260
261,0.3705680138255733,0.073959748815111,0.0,0,71.65452599525452,mumax_dataset_ku_by_block_disorder/run_00261
262,0.9740084754542184,0.0578070617016474,0.0,0,69.63857388496399,mumax_dataset_ku_by_block_disorder/run_00262
263,0.4267427082113892,0.1455968742086456,0.0,0,72.54624462127686,mumax_dataset_ku_by_block_disorder/run_00263
264,0.4593460152604004,0.1384919797078362,0.0,0,69.56669163703918,mumax_dataset_ku_by_block_disorder/run_00264
265,0.95219315112438,0.1187311976456953,0.0,0,73.90158295631409,mumax_dataset_ku_by_block_disorder/run_00265
266,1.0919923745777,0.0770809288824217,0.0,0,69.83756470680237,mumax_dataset_ku_by_block_disorder/run_00266
267,1.4255960454487482,0.0553377430155026,0.0,0,69.15405344963074,mumax_dataset_ku_by_block_disorder/run_00267
268,1.326001242781528,0.0200098431168624,0.0,0,72.48253679275513,mumax_dataset_ku_by_block_disorder/run_00268
269,1.0196572702533515,0.0348702079652042,0.0,0,69.54169845581055,mumax_dataset_ku_by_block_disorder/run_00269
270,0.1345590396509428,0.057788337112822,0.0,0,71.22186470031738,mumax_dataset_ku_by_block_disorder/run_00270
271,0.7415787157687128,0.0731943922254114,0.0,0,72.66895246505737,mumax_dataset_ku_by_block_disorder/run_00271
272,0.5396545830596389,0.0973446424169452,0.0,0,74.6463143825531,mumax_dataset_ku_by_block_disorder/run_00272
273,0.4150623999735232,0.0282815834344899,0.0,0,68.11161231994629,mumax_dataset_ku_by_block_disorder/run_00273
274,0.3081669379863986,0.0930285557440902,0.0,0,68.44207644462585,mumax_dataset_ku_by_block_disorder/run_00274
275,1.237621354885076,0.0271442147829821,0.0,0,77.3050148487091,mumax_dataset_ku_by_block_disorder/run_00275
276,0.1407480656005402,0.0652439528211326,0.0,0,69.6146445274353,mumax_dataset_ku_by_block_disorder/run_00276
277,0.3295901461277182,0.0208044585629281,0.0,0,77.4676604270935,mumax_dataset_ku_by_block_disorder/run_00277
278,0.5610420822673865,0.1113150810645863,0.0,0,67.76682162284851,mumax_dataset_ku_by_block_disorder/run_00278
279,0.8220237572111622,0.0385818005556339,0.0,0,67.1310920715332,mumax_dataset_ku_by_block_disorder/run_00279
280,1.2984490006244662,0.0865460852853598,0.0,0,67.0466320514679,mumax_dataset_ku_by_block_disorder/run_00280
281,0.9935582792824312,0.06412259279796,0.0,0,78.32750248908997,mumax_dataset_ku_by_block_disorder/run_00281
282,0.1349304182837812,0.0362235587889144,0.0,0,70.24358296394348,mumax_dataset_ku_by_block_disorder/run_00282
283,0.7374505055800129,0.1323213333394547,0.0,0,71.61422848701477,mumax_dataset_ku_by_block_disorder/run_00283
284,0.1343337149229328,0.079013621794235,0.0,0,70.25187110900879,mumax_dataset_ku_by_block_disorder/run_00284
285,0.8416274258002316,0.0120511455282167,0.0,0,73.73375606536865,mumax_dataset_ku_by_block_disorder/run_00285
286,0.5822453693796836,0.0599774518636556,0.0,0,65.49037146568298,mumax_dataset_ku_by_block_disorder/run_00286
287,0.0703434585336346,0.0160680060439721,0.0,0,80.16058683395386,mumax_dataset_ku_by_block_disorder/run_00287
288,0.83545076207717,0.1026730755082801,0.0,0,72.94591116905212,mumax_dataset_ku_by_block_disorder/run_00288
289,1.1445583111636377,0.0586119758405849,0.0,0,79.04516530036926,mumax_dataset_ku_by_block_disorder/run_00289
290,1.37400798931491,0.1448224746837813,0.0,0,73.0855484008789,mumax_dataset_ku_by_block_disorder/run_00290
291,0.6461535698070938,0.1138137121422076,0.0,0,68.99273753166199,mumax_dataset_ku_by_block_disorder/run_00291
292,1.1610185523517735,0.0010114955195192,0.0,0,76.45374011993408,mumax_dataset_ku_by_block_disorder/run_00292
293,1.225461278106557,0.0612954441647804,0.0,0,71.85097050666809,mumax_dataset_ku_by_block_disorder/run_00293
294,0.4059255215833997,0.1096632168430592,0.0,0,76.24482822418213,mumax_dataset_ku_by_block_disorder/run_00294
295,0.1854558979792773,0.0752380566329984,0.0,0,68.80521965026855,mumax_dataset_ku_by_block_disorder/run_00295
296,1.3795779350845372,0.044794335822166,0.0,0,70.44280219078064,mumax_dataset_ku_by_block_disorder/run_00296
297,1.1415264842095925,0.0093318233878107,0.0,0,73.3373212814331,mumax_dataset_ku_by_block_disorder/run_00297
298,1.4582602640413072,0.067894459143493,0.0,0,70.38804078102112,mumax_dataset_ku_by_block_disorder/run_00298
299,0.8885636349543302,0.1261978497953478,0.0,0,67.36030054092407,mumax_dataset_ku_by_block_disorder/run_00299
300,0.999414237979575,0.115761899053893,0.0,0,73.09993815422058,mumax_dataset_ku_by_block_disorder/run_00300
301,1.0543942285062344,0.0841172699029833,0.0,0,68.74195003509521,mumax_dataset_ku_by_block_disorder/run_00301
302,0.2351904097967608,0.1140453091457317,0.0,0,67.95656633377075,mumax_dataset_ku_by_block_disorder/run_00302
303,1.4934169385401537,0.0546286634156111,0.0,0,69.60812401771545,mumax_dataset_ku_by_block_disorder/run_00303
304,0.2481960300035487,0.0689193410707003,0.0,0,74.36769127845764,mumax_dataset_ku_by_block_disorder/run_00304
305,0.5857356620730837,0.1024960735348675,0.0,0,70.26550459861755,mumax_dataset_ku_by_block_disorder/run_00305
306,0.2497180155960829,0.0471858020451138,0.0,0,72.77599334716797,mumax_dataset_ku_by_block_disorder/run_00306
307,0.1882005055553615,0.0984873630855615,0.0,0,68.7800920009613,mumax_dataset_ku_by_block_disorder/run_00307
308,0.074464493846774,0.0320669321783478,0.0,0,70.09151196479797,mumax_dataset_ku_by_block_disorder/run_00308
309,1.150878196893685,0.1284897140848813,0.0,0,68.22558403015137,mumax_dataset_ku_by_block_disorder/run_00309
310,1.2433029206896216,0.001621798755605,0.0,0,80.02339935302734,mumax_dataset_ku_by_block_disorder/run_00310
311,1.0747745983755763,0.082937932573939,0.0,0,70.29067516326904,mumax_dataset_ku_by_block_disorder/run_00311
312,1.2646886539817097,0.1490012887459244,0.0,0,71.91166543960571,mumax_dataset_ku_by_block_disorder/run_00312
313,1.104597953679128,0.0700257055694383,0.0,0,77.43150234222412,mumax_dataset_ku_by_block_disorder/run_00313
314,1.015928841506003,0.0876696159928633,0.0,0,71.1943678855896,mumax_dataset_ku_by_block_disorder/run_00314
315,0.4576907305929147,0.0873669163224105,0.0,0,72.46147108078003,mumax_dataset_ku_by_block_disorder/run_00315
316,0.1022701277729314,0.13717340141245,0.0,0,70.42896628379822,mumax_dataset_ku_by_block_disorder/run_00316
317,0.7154454276396088,0.0365789975481013,0.0,0,65.37890291213989,mumax_dataset_ku_by_block_disorder/run_00317
318,1.4110918315708136,0.0436753921194075,0.0,0,71.36190009117126,mumax_dataset_ku_by_block_disorder/run_00318
319,0.9441355670918627,0.1066286620502755,0.0,0,68.71024131774902,mumax_dataset_ku_by_block_disorder/run_00319
320,0.7432007945671746,0.1487430325580905,0.0,0,69.95930814743042,mumax_dataset_ku_by_block_disorder/run_00320
321,0.0444779466657711,0.0626150867679481,0.0,0,66.10939693450928,mumax_dataset_ku_by_block_disorder/run_00321
322,1.123356123292022,0.0412630211051449,0.0,0,71.4061439037323,mumax_dataset_ku_by_block_disorder/run_00322
323,1.42260127285307,0.0455394063780774,0.0,0,66.59235167503357,mumax_dataset_ku_by_block_disorder/run_00323
324,1.0169138874865302,0.0215229103953648,0.0,0,68.68376016616821,mumax_dataset_ku_by_block_disorder/run_00324
325,0.3312670137904415,0.1160808836202092,0.0,0,68.83139181137085,mumax_dataset_ku_by_block_disorder/run_00325
326,1.4182360026743723,0.0885692707874481,0.0,0,70.11251306533813,mumax_dataset_ku_by_block_disorder/run_00326
327,0.7571832183612515,0.0285737591714157,0.0,0,69.624920129776,mumax_dataset_ku_by_block_disorder/run_00327
328,1.2984492044854077,0.0786188007315464,0.0,0,66.72345328330994,mumax_dataset_ku_by_block_disorder/run_00328
329,1.3808003013821215,0.0132310033550739,0.0,0,70.7272515296936,mumax_dataset_ku_by_block_disorder/run_00329
330,0.7641873693306278,0.0478957866272676,0.0,0,68.99434471130371,mumax_dataset_ku_by_block_disorder/run_00330
331,0.4249780155730241,0.0823844206318433,0.0,0,75.21077823638916,mumax_dataset_ku_by_block_disorder/run_00331
332,0.6330420672206362,0.0668892449905038,0.0,0,67.38274574279785,mumax_dataset_ku_by_block_disorder/run_00332
333,1.4840130792557948,0.1144760085002538,0.0,0,71.68963503837585,mumax_dataset_ku_by_block_disorder/run_00333
334,1.1142763074346105,0.1401711612772957,0.0,0,69.0979745388031,mumax_dataset_ku_by_block_disorder/run_00334
335,1.143856890912594,0.0953813724303157,0.0,0,69.9231436252594,mumax_dataset_ku_by_block_disorder/run_00335
336,0.5851919969995004,0.0739866424269192,0.0,0,71.0181531906128,mumax_dataset_ku_by_block_disorder/run_00336
337,0.3747881856353604,0.0611976595510075,0.0,0,86.57466053962708,mumax_dataset_ku_by_block_disorder/run_00337
338,0.8375671177136815,0.0015571005141275,0.0,0,187.57421040534973,mumax_dataset_ku_by_block_disorder/run_00338
339,0.6754521707195009,0.0077330863094896,0.0,0,71.87544679641724,mumax_dataset_ku_by_block_disorder/run_00339
340,1.0911148052697008,0.0035683405119173,0.0,0,79.51440262794495,mumax_dataset_ku_by_block_disorder/run_00340
341,1.2427834640576163,0.0968891588761649,0.0,0,71.12891936302185,mumax_dataset_ku_by_block_disorder/run_00341
342,0.5832370764885979,0.0859480631459179,0.0,0,69.33248519897461,mumax_dataset_ku_by_block_disorder/run_00342
343,0.2298099684422376,0.0526027385717074,0.0,0,70.23847961425781,mumax_dataset_ku_by_block_disorder/run_00343
344,0.8760876669040699,0.0106840790594253,0.0,0,69.46005487442017,mumax_dataset_ku_by_block_disorder/run_00344
345,0.0404180309994387,0.043948723009477,0.0,0,71.70559000968933,mumax_dataset_ku_by_block_disorder/run_00345
346,0.8462683200697099,0.0401612286378938,0.0,0,72.57302618026733,mumax_dataset_ku_by_block_disorder/run_00346
347,0.7784970606871564,0.0610468084781186,0.0,0,72.64122009277344,mumax_dataset_ku_by_block_disorder/run_00347
348,0.4079870802889208,0.0979975095622772,0.0,0,68.21474385261536,mumax_dataset_ku_by_block_disorder/run_00348
349,1.3723206520632276,0.1394386729588585,0.0,0,68.84831309318542,mumax_dataset_ku_by_block_disorder/run_00349
350,0.142346271351918,0.1334606844449608,0.0,0,70.05558848381042,mumax_dataset_ku_by_block_disorder/run_00350
351,1.4735193652579848,0.0086977063960103,0.0,0,71.79478025436401,mumax_dataset_ku_by_block_disorder/run_00351
352,0.9786963302001376,0.1022842717946327,0.0,0,70.6326174736023,mumax_dataset_ku_by_block_disorder/run_00352
353,0.4140892838657099,0.1436666633086883,0.0,0,70.17872714996338,mumax_dataset_ku_by_block_disorder/run_00353
354,1.433667049542454,0.0525126528774181,0.0,0,73.6339340209961,mumax_dataset_ku_by_block_disorder/run_00354
355,0.5208073719504954,0.1227220057249195,0.0,0,77.67005968093872,mumax_dataset_ku_by_block_disorder/run_00355
356,0.6139772483006115,0.1012210601362633,0.0,0,71.23747253417969,mumax_dataset_ku_by_block_disorder/run_00356
357,1.2117836838606455,0.1390513726585052,0.0,0,67.04513645172119,mumax_dataset_ku_by_block_disorder/run_00357
358,1.1674314760048217,0.0739378802209576,0.0,0,83.6807508468628,mumax_dataset_ku_by_block_disorder/run_00358
359,1.315656579887614,0.0033631462520672,0.0,0,72.23097395896912,mumax_dataset_ku_by_block_disorder/run_00359
360,1.35032743788355,0.0056385282666552,0.0,0,73.30433964729309,mumax_dataset_ku_by_block_disorder/run_00360
361,1.1364358812844215,0.0168306414368993,0.0,0,70.2527494430542,mumax_dataset_ku_by_block_disorder/run_00361
362,0.931229396115829,0.0176360265319143,0.0,0,76.04396677017212,mumax_dataset_ku_by_block_disorder/run_00362
363,0.8051251902379293,0.0860976269337012,0.0,0,74.21453213691711,mumax_dataset_ku_by_block_disorder/run_00363
364,0.5234358293926445,0.0877268615411929,0.0,0,70.04964423179626,mumax_dataset_ku_by_block_disorder/run_00364
365,0.3946441644664533,0.0588219906690561,0.0,0,70.10851812362671,mumax_dataset_ku_by_block_disorder/run_00365
366,0.6511687822581304,0.1185805415365575,0.0,0,67.70028448104858,mumax_dataset_ku_by_block_disorder/run_00366
367,0.4022777076137296,0.0128619127658891,0.0,0,71.56767225265503,mumax_dataset_ku_by_block_disorder/run_00367
368,0.1936640222115087,0.1408859912032783,0.0,0,71.84787726402283,mumax_dataset_ku_by_block_disorder/run_00368
369,0.932788314563568,0.088179480771592,0.0,0,68.22086238861084,mumax_dataset_ku_by_block_disorder/run_00369
370,0.759053637088389,0.1403560867505351,0.0,0,71.33988547325134,mumax_dataset_ku_by_block_disorder/run_00370
371,0.1614098478172047,0.0104822159664713,0.0,0,76.11062359809875,mumax_dataset_ku_by_block_disorder/run_00371
372,0.2843910271388306,0.0319399750986387,0.0,0,72.2856776714325,mumax_dataset_ku_by_block_disorder/run_00372
373,0.2638951896661899,0.0348269268150935,0.0,0,76.57228922843933,mumax_dataset_ku_by_block_disorder/run_00373
374,0.7109952941593641,0.1305875242977103,0.0,0,68.93614864349365,mumax_dataset_ku_by_block_disorder/run_00374
375,1.4648948758180804,0.1304075712053867,0.0,0,67.73348474502563,mumax_dataset_ku_by_block_disorder/run_00375
376,1.0636620274133672,0.1319793634672728,0.0,0,70.8598301410675,mumax_dataset_ku_by_block_disorder/run_00376
377,1.1872697841558209,0.0769700225401657,0.0,0,70.51916980743408,mumax_dataset_ku_by_block_disorder/run_00377
378,0.5258312803014723,0.1044819609135945,0.0,0,69.83262085914612,mumax_dataset_ku_by_block_disorder/run_00378
379,0.9998964677307898,0.0599088816282586,0.0,0,77.19896459579468,mumax_dataset_ku_by_block_disorder/run_00379
380,0.4174811700397802,0.148480822581418,0.0,0,87.80818486213684,mumax_dataset_ku_by_block_disorder/run_00380
381,0.2578587442434287,0.0170189814243199,0.0,0,71.4240140914917,mumax_dataset_ku_by_block_disorder/run_00381
382,1.4492828294939946,0.0773724989591972,0.0,0,68.34733653068542,mumax_dataset_ku_by_block_disorder/run_00382
383,0.5417439789177656,0.1175483416565822,0.0,0,76.55325150489807,mumax_dataset_ku_by_block_disorder/run_00383
384,1.32751619375944,0.1199752102246203,0.0,0,69.83784365653992,mumax_dataset_ku_by_block_disorder/run_00384
385,1.351674985785397,0.0038465646241979,0.0,0,81.37536859512329,mumax_dataset_ku_by_block_disorder/run_00385
386,1.1741469497641843,0.0063307253326885,0.0,0,72.754558801651,mumax_dataset_ku_by_block_disorder/run_00386
387,1.3637400901640846,0.0021150779768099,0.0,0,74.78533005714417,mumax_dataset_ku_by_block_disorder/run_00387
388,0.2645752386183269,0.017716894707018,0.0,0,92.2884624004364,mumax_dataset_ku_by_block_disorder/run_00388
389,0.6751055539968607,0.1196028048852066,0.0,0,72.0955581665039,mumax_dataset_ku_by_block_disorder/run_00389
390,0.6927999079452986,0.02154104304268,0.0,0,70.34970712661743,mumax_dataset_ku_by_block_disorder/run_00390
391,1.1875372243273803,0.1499102405095713,0.0,0,73.06521511077881,mumax_dataset_ku_by_block_disorder/run_00391
392,1.1930367091826526,0.1301981500150389,0.0,0,71.86754035949707,mumax_dataset_ku_by_block_disorder/run_00392
393,0.2350834045986085,0.1036313008699236,0.0,0,70.73990392684937,mumax_dataset_ku_by_block_disorder/run_00393
394,1.1083004932921632,0.1049758179770017,0.0,0,71.74660158157349,mumax_dataset_ku_by_block_disorder/run_00394
395,0.013785982405489,0.1106073523281483,0.0,0,92.56459259986876,mumax_dataset_ku_by_block_disorder/run_00395
396,0.6854475363868545,0.0127489967949321,0.0,0,89.835928440094,mumax_dataset_ku_by_block_disorder/run_00396
397,0.2165606766324849,0.0687313628846441,0.0,0,91.47035050392152,mumax_dataset_ku_by_block_disorder/run_00397
398,1.0955785261996558,0.036827600921389,0.0,0,91.63829040527344,mumax_dataset_ku_by_block_disorder/run_00398
399,0.5940474827655685,0.1462022225950866,0.0,0,93.6114592552185,mumax_dataset_ku_by_block_disorder/run_00399
400,0.5263521093683735,0.0458700741163273,0.0,0,91.00723338127136,mumax_dataset_ku_by_block_disorder/run_00400
401,0.4342043041995715,0.0876007204344865,0.0,0,93.882497549057,mumax_dataset_ku_by_block_disorder/run_00401
402,0.0406526961514999,0.1363102695743878,0.0,0,91.08398103713988,mumax_dataset_ku_by_block_disorder/run_00402
403,1.1173867171970706,0.0381345155512284,0.0,0,88.26694297790527,mumax_dataset_ku_by_block_disorder/run_00403
404,0.4492212005513774,0.1226760986327684,0.0,0,88.87362027168274,mumax_dataset_ku_by_block_disorder/run_00404
405,0.7270623863093296,0.1445288504291133,0.0,0,89.6570873260498,mumax_dataset_ku_by_block_disorder/run_00405
406,0.7251725465450485,0.1180192715721152,0.0,0,92.66743540763856,mumax_dataset_ku_by_block_disorder/run_00406
407,1.4037512468397022,0.0406954490480159,0.0,0,95.67323923110962,mumax_dataset_ku_by_block_disorder/run_00407
408,0.8216423153276067,0.0466884518023258,0.0,0,86.63041257858276,mumax_dataset_ku_by_block_disorder/run_00408
409,1.4080513407323487,0.1391633463833317,0.0,0,88.31950259208679,mumax_dataset_ku_by_block_disorder/run_00409
410,1.0907692718196005,0.0287260224171458,0.0,0,91.6148419380188,mumax_dataset_ku_by_block_disorder/run_00410
411,0.4201612123683095,0.0416256698276254,0.0,0,92.92397713661194,mumax_dataset_ku_by_block_disorder/run_00411
412,0.0266535321510315,0.0481456966859235,0.0,0,93.38533306121826,mumax_dataset_ku_by_block_disorder/run_00412
413,1.0823276151776644,0.0795466865351373,0.0,0,90.38720560073853,mumax_dataset_ku_by_block_disorder/run_00413
414,0.6240463674017289,0.0532974171147799,0.0,0,89.36522912979126,mumax_dataset_ku_by_block_disorder/run_00414
415,1.4624222308713146,0.0416195665377742,0.0,0,91.56710267066956,mumax_dataset_ku_by_block_disorder/run_00415
416,0.0350445850333194,0.0627281450915361,0.0,0,90.64140009880066,mumax_dataset_ku_by_block_disorder/run_00416
417,0.2828607323565538,0.0903882953105697,0.0,0,91.96362233161926,mumax_dataset_ku_by_block_disorder/run_00417
418,1.388109278343101,0.0449703191487982,0.0,0,93.20862460136414,mumax_dataset_ku_by_block_disorder/run_00418
419,1.2643733948429028,0.057100010679478,0.0,0,89.8999354839325,mumax_dataset_ku_by_block_disorder/run_00419
420,0.8290784829140067,0.1486477028410189,0.0,0,95.12290620803832,mumax_dataset_ku_by_block_disorder/run_00420
421,0.2571236945463599,0.1130653759092955,0.0,0,93.7465307712555,mumax_dataset_ku_by_block_disorder/run_00421
422,0.2205587708180828,0.0705934849204965,0.0,0,94.966215133667,mumax_dataset_ku_by_block_disorder/run_00422
423,0.4994938285816484,0.054426668111324,0.0,0,88.9547324180603,mumax_dataset_ku_by_block_disorder/run_00423
424,0.5447644716585786,0.0903627075941168,0.0,0,88.92989468574524,mumax_dataset_ku_by_block_disorder/run_00424
425,0.7158946008880792,0.0681501423986836,0.0,0,90.79481720924376,mumax_dataset_ku_by_block_disorder/run_00425
426,0.2217021952035833,0.0040600508993703,0.0,0,83.26022291183472,mumax_dataset_ku_by_block_disorder/run_00426
427,0.3270306542795356,0.0314807871620633,0.0,0,90.53618144989014,mumax_dataset_ku_by_block_disorder/run_00427
428,0.92432151103457,0.002617452692587,0.0,0,84.4752607345581,mumax_dataset_ku_by_block_disorder/run_00428
429,1.0452466523346644,0.0587366066275634,0.0,0,93.4040253162384,mumax_dataset_ku_by_block_disorder/run_00429
430,0.951473838847363,0.0226616517140746,0.0,0,98.24834442138672,mumax_dataset_ku_by_block_disorder/run_00430
431,0.2595191543152779,0.0687009890210812,0.0,0,89.49232125282288,mumax_dataset_ku_by_block_disorder/run_00431
432,0.6921038339165579,0.0429032318968068,0.0,0,93.24090671539308,mumax_dataset_ku_by_block_disorder/run_00432
433,0.2458414160899525,0.0004675663197895,0.0,0,92.80336165428162,mumax_dataset_ku_by_block_disorder/run_00433
434,0.7269630354987905,0.0119528501763744,0.0,0,85.53642392158508,mumax_dataset_ku_by_block_disorder/run_00434
435,0.008873160623746,0.0629603688726799,0.0,0,88.66681623458862,mumax_dataset_ku_by_block_disorder/run_00435
436,0.4587336424648351,0.026100831851599,0.0,0,93.3576033115387,mumax_dataset_ku_by_block_disorder/run_00436
437,1.2686043386670474,0.0757249540072068,0.0,0,92.89586305618286,mumax_dataset_ku_by_block_disorder/run_00437
438,1.069800045057093,0.0994738794930953,0.0,0,90.59193658828735,mumax_dataset_ku_by_block_disorder/run_00438
439,0.0869914548736452,0.0081422210335256,0.0,0,87.62608432769775,mumax_dataset_ku_by_block_disorder/run_00439
440,1.102316568530859,0.07067710216901,0.0,0,92.98455238342284,mumax_dataset_ku_by_block_disorder/run_00440
441,0.5750786985362754,0.0047261106276086,0.0,0,89.6316990852356,mumax_dataset_ku_by_block_disorder/run_00441
442,0.7247598942712001,0.026015979439204,0.0,0,87.71119928359985,mumax_dataset_ku_by_block_disorder/run_00442
443,1.33017238290236,0.0038729672378217,0.0,0,90.27443337440492,mumax_dataset_ku_by_block_disorder/run_00443
444,0.0170511079129591,0.0699829058428253,0.0,0,92.2378146648407,mumax_dataset_ku_by_block_disorder/run_00444
445,0.4825633637064218,0.1075974465280807,0.0,0,88.38614797592163,mumax_dataset_ku_by_block_disorder/run_00445
446,0.3239805376733004,0.042563127764702,0.0,0,89.59556412696838,mumax_dataset_ku_by_block_disorder/run_00446
447,0.0132547588928303,0.0903114576733538,0.0,0,93.9387617111206,mumax_dataset_ku_by_block_disorder/run_00447
448,1.209041826384154,0.0015326304179424,0.0,0,87.45300269126892,mumax_dataset_ku_by_block_disorder/run_00448
449,0.7307992021385925,0.0030292968158108,0.0,0,89.93247294425964,mumax_dataset_ku_by_block_disorder/run_00449
450,0.7288576719389817,0.1112128662578485,0.0,0,89.17764663696289,mumax_dataset_ku_by_block_disorder/run_00450
451,0.2402508742718556,0.0526001782496385,0.0,0,95.23820686340332,mumax_dataset_ku_by_block_disorder/run_00451
452,0.5367459652507154,0.0379381408137521,0.0,0,87.064768075943,mumax_dataset_ku_by_block_disorder/run_00452
453,0.1948209052669637,0.0679576052443368,0.0,0,91.11974167823792,mumax_dataset_ku_by_block_disorder/run_00453
454,0.5932047715356108,0.013057270008882,0.0,0,90.54843759536745,mumax_dataset_ku_by_block_disorder/run_00454
455,0.6016415482156217,0.0057313260458725,0.0,0,88.17518901824951,mumax_dataset_ku_by_block_disorder/run_00455
456,0.4493310205771151,0.1123947671108341,0.0,0,91.92558312416077,mumax_dataset_ku_by_block_disorder/run_00456
457,0.8707466333913045,0.0248857989546251,0.0,0,95.90851187705994,mumax_dataset_ku_by_block_disorder/run_00457
458,1.430542719234483,0.0002360238675046,0.0,0,92.63229155540466,mumax_dataset_ku_by_block_disorder/run_00458
459,1.4873076679847956,0.0675376718664603,0.0,0,90.14753127098083,mumax_dataset_ku_by_block_disorder/run_00459
460,1.497067960139399,0.1237134832077345,0.0,0,91.6439757347107,mumax_dataset_ku_by_block_disorder/run_00460
461,1.2712163491885131,0.0701772940228765,0.0,0,89.67057704925537,mumax_dataset_ku_by_block_disorder/run_00461
462,0.727475279531073,0.0061838001433077,0.0,0,92.19399070739746,mumax_dataset_ku_by_block_disorder/run_00462
463,1.3803593054091583,0.0178777279163937,0.0,0,90.05867552757263,mumax_dataset_ku_by_block_disorder/run_00463
464,0.0336548912725079,0.1129146214835325,0.0,0,90.69928741455078,mumax_dataset_ku_by_block_disorder/run_00464
465,0.0279074840360876,0.0544116483213353,0.0,0,90.66037631034852,mumax_dataset_ku_by_block_disorder/run_00465
466,1.4311871473480058,0.0351551136704902,0.0,0,89.04177570343018,mumax_dataset_ku_by_block_disorder/run_00466
467,1.3149654565278923,0.129512921936711,0.0,0,96.92642331123352,mumax_dataset_ku_by_block_disorder/run_00467
468,1.2765815873259598,0.0878290166967549,0.0,0,90.15305233001708,mumax_dataset_ku_by_block_disorder/run_00468
469,1.11414761134736,0.0670787983825652,0.0,0,87.11621427536011,mumax_dataset_ku_by_block_disorder/run_00469
470,1.009508386633296,0.1469685541333162,0.0,0,94.81193518638612,mumax_dataset_ku_by_block_disorder/run_00470
471,0.9202905353954892,0.1286465965023255,0.0,0,93.8636257648468,mumax_dataset_ku_by_block_disorder/run_00471
472,0.0712549598970425,0.0979896084233616,0.0,0,92.68800830841064,mumax_dataset_ku_by_block_disorder/run_00472
473,0.846786976267447,0.0625869043369681,0.0,0,87.9691834449768,mumax_dataset_ku_by_block_disorder/run_00473
474,1.023884000175845,0.1283576409498983,0.0,0,94.95433449745178,mumax_dataset_ku_by_block_disorder/run_00474
475,0.4143899452986801,0.0872062858721149,0.0,0,89.71704411506653,mumax_dataset_ku_by_block_disorder/run_00475
476,1.1569124083258648,0.0341737128002444,0.0,0,92.23496913909912,mumax_dataset_ku_by_block_disorder/run_00476
477,1.349965458525613,0.0474614526206972,0.0,0,94.27385210990906,mumax_dataset_ku_by_block_disorder/run_00477
478,1.4318089354904475,0.1496172785191365,0.0,0,95.19726920127869,mumax_dataset_ku_by_block_disorder/run_00478
479,0.3444215458436284,0.1083673946192694,0.0,0,93.17644119262695,mumax_dataset_ku_by_block_disorder/run_00479
480,0.2353667337916459,0.096642153449219,0.0,0,91.94866943359376,mumax_dataset_ku_by_block_disorder/run_00480
481,0.0732469221934787,0.0643174395578281,0.0,0,96.34920501708984,mumax_dataset_ku_by_block_disorder/run_00481
482,0.3516381383153619,0.0509206262268579,0.0,0,92.6467878818512,mumax_dataset_ku_by_block_disorder/run_00482
483,0.1860967684725796,0.1351466674109085,0.0,0,93.64043045043944,mumax_dataset_ku_by_block_disorder/run_00483
484,0.9703231910751144,0.0510562881004656,0.0,0,89.79617166519165,mumax_dataset_ku_by_block_disorder/run_00484
485,0.6828536332710083,0.1021873330032318,0.0,0,89.33831906318665,mumax_dataset_ku_by_block_disorder/run_00485
486,0.9884900775128924,0.1111812796888694,0.0,0,95.5642592906952,mumax_dataset_ku_by_block_disorder/run_00486
